Average IMDb Rating,Number of IMDb Votes,Bechdel Test Rating,Movie Title,Year,Genres
7.4,335823.0,3,Law Abiding Citizen,2009,"Action,Crime,Drama"
5.8,105162.0,3,Splice,2009,"Horror,Sci-Fi"
6.2,41746.0,3,Astro Boy,2009,"Action,Adventure,Animation"
6.4,138618.0,1,Daybreakers,2009,"Action,Horror,Sci-Fi"
5.9,86120.0,3,Confessions of a Shopaholic,2009,"Comedy,Romance"
6.0,6526.0,1,Humpday,2009,"Comedy,Drama,Romance"
7.0,37855.0,2,Frequently Asked Questions About Time Travel,2009,"Comedy,Sci-Fi"
6.9,19497.0,3,The Last Station,2009,"Biography,Drama,Romance"
6.7,67868.0,1,Brooklyn's Finest,2009,"Crime,Drama,Thriller"
4.4,93587.0,3,The Human Centipede (First Sequence),2009,Horror
6.5,69055.0,1,The Informant!,2009,"Biography,Comedy,Crime"
5.3,9070.0,2,Serious Moonlight,2009,"Comedy,Crime,Drama"
6.1,899.0,3,Beeswax,2009,"Comedy,Drama"
6.0,1697.0,3,The Girl on the Train,2009,Drama
6.2,1119.0,3,Villa Amalia,2009,Drama
6.9,8813.0,1,Air Doll,2009,"Drama,Fantasy,Romance"
7.3,171758.0,1,Invictus,2009,"Biography,Drama,History"
6.3,80700.0,3,Chloe,2009,"Drama,Mystery,Thriller"
6.9,8761.0,3,White Material,2009,"Drama,War"
6.5,1351.0,3,Vision,2009,"Biography,Drama,History"
6.1,649.0,2,"She, a Chinese",2009,Drama
5.1,642.0,3,Yesterday Was a Lie,2009,"Drama,Music,Mystery"
6.9,3176.0,1,Daddy Longlegs,2009,"Comedy,Drama"
6.4,8122.0,3,Life During Wartime,2009,"Comedy,Drama"
7.7,253154.0,1,Mr. Nobody,2009,"Drama,Fantasy,Romance"
6.0,60506.0,1,Planet 51,2009,"Adventure,Animation,Comedy"
6.5,426.0,3,Hannah Free,2009,"Drama,Romance"
7.7,7368.0,3,Undertow,2009,"Drama,Fantasy,Romance"
6.1,20417.0,3,Cargo,2009,"Drama,Mystery,Sci-Fi"
5.8,7278.0,1,44 Inch Chest,2009,"Crime,Drama"
7.0,5524.0,3,Nothing Personal,2009,Drama
6.4,77446.0,1,Youth in Revolt,2009,"Comedy,Drama,Romance"
4.8,45477.0,3,All About Steve,2009,"Comedy,Romance"
6.9,3930.0,3,London River,2009,"Drama,Mystery"
6.8,383468.0,2,The Proposal,2009,"Comedy,Drama,Romance"
6.6,7058.0,3,Mulan: Rise of a Warrior,2009,"Adventure,Biography,Drama"
6.7,1555.0,3,"Scheherazade, Tell Me a Story",2009,Drama
8.2,234723.0,1,The Secret in Their Eyes,2009,"Drama,Mystery,Romance"
7.2,13115.0,3,Mother and Child,2009,"Drama,Romance"
6.6,6972.0,3,Cairo Time,2009,"Drama,Romance"
6.0,2573.0,1,Map of the Sounds of Tokyo,2009,"Drama,Thriller"
6.7,131697.0,3,Exam,2009,"Crime,Mystery,Thriller"
5.3,332.0,3,Cooking with Stella,2009,"Comedy,Drama"
6.4,3035.0,3,Hideaway,2009,Drama
7.4,33067.0,3,Summer Wars,2009,"Action,Adventure,Animation"
7.1,162831.0,3,Brothers,2009,"Drama,Thriller,War"
6.4,16228.0,3,The Slammin' Salmon,2009,Comedy
7.2,68356.0,3,The Young Victoria,2009,"Biography,Drama,History"
6.3,7884.0,0,Perrier's Bounty,2009,"Action,Comedy,Crime"
5.5,17590.0,3,The Girlfriend Experience,2009,Drama
5.5,120179.0,3,Bride Wars,2009,"Comedy,Romance"
6.3,72003.0,2,Dead Snow,2009,"Comedy,Fantasy,Horror"
7.9,59529.0,3,About Elly,2009,"Drama,Mystery"
6.3,7181.0,2,Coco Chanel & Igor Stravinsky,2009,"Drama,Music,Romance"
5.6,193.0,2,Short of Love,2009,"Comedy,Romance"
5.8,412605.0,1,2012,2009,"Action,Adventure,Sci-Fi"
5.7,3137.0,3,The Assassin Next Door,2009,"Action,Crime,Drama"
4.8,23131.0,1,Survival of the Dead,2009,"Comedy,Drama,Horror"
4.7,54230.0,3,The Unborn,2009,"Horror,Mystery,Thriller"
6.4,237417.0,2,The Ugly Truth,2009,"Comedy,Romance"
7.1,53370.0,3,Thirst,2009,"Drama,Fantasy,Horror"
6.2,96781.0,3,Case 39,2009,"Horror,Mystery,Thriller"
7.8,105485.0,1,A Prophet,2009,"Crime,Drama"
7.1,31776.0,3,Micmacs,2009,"Action,Comedy,Crime"
6.2,21673.0,1,The Limits of Control,2009,"Crime,Drama,Mystery"
6.9,12185.0,0,Lebanon,2009,"Drama,War"
6.9,788.0,3,Jaffa,2009,Drama
6.9,3878.0,3,Lourdes,2009,Drama
6.9,5451.0,1,"Police, Adjective",2009,"Crime,Drama"
6.7,7550.0,3,The Milk of Sorrow,2009,"Drama,Music"
6.7,28120.0,0,The Disappearance of Alice Creed,2009,"Crime,Thriller"
6.6,43063.0,3,Coco Before Chanel,2009,"Biography,Drama"
6.7,37975.0,1,Defendor,2009,"Comedy,Crime,Drama"
7.0,154889.0,2,A Serious Man,2009,"Comedy,Drama"
5.1,21373.0,3,Vampire Killers,2009,"Action,Comedy,Fantasy"
7.1,162837.0,3,The Time Traveler's Wife,2009,"Drama,Fantasy,Romance"
7.1,65344.0,2,Everybody's Fine,2009,"Adventure,Drama"
6.5,1063.0,2,The Scouting Book for Boys,2009,"Drama,Thriller"
6.7,25164.0,3,Crossing Over,2009,"Crime,Drama"
7.6,376920.0,2,The Blind Side,2009,"Biography,Drama,Sport"
6.9,1400.0,3,Storm,2009,Drama
5.7,9971.0,3,The Good Guy,2009,"Comedy,Romance"
7.3,76275.0,3,The Girl Who Kicked the Hornet's Nest,2009,"Crime,Drama,Mystery"
7.6,3781.0,3,Last Train Home,2009,"Documentary,Drama"
6.8,23251.0,3,Ondine,2009,"Drama,Mystery,Romance"
6.0,5422.0,1,Suck,2009,"Comedy,Horror,Music"
7.1,100451.0,3,The Girl Who Played with Fire,2009,"Action,Crime,Drama"
6.5,14313.0,2,Timer,2009,"Comedy,Drama,Romance"
6.0,36829.0,0,The Tournament,2009,"Action,Thriller"
7.4,32172.0,2,I Killed My Mother,2009,"Drama,Romance"
5.6,97018.0,3,The Box,2009,"Drama,Mystery,Thriller"
5.7,2112.0,3,My Last Five Girlfriends,2009,Comedy
7.0,24373.0,1,Get Low,2009,"Drama,Mystery"
5.4,3744.0,0,Brief Interviews with Hideous Men,2009,"Comedy,Drama"
6.7,110697.0,1,Where the Wild Things Are,2009,"Adventure,Drama,Family"
5.7,6749.0,3,Uncertainty,2009,"Drama,Romance,Thriller"
5.1,52098.0,1,G-Force,2009,"Action,Adventure,Animation"
6.6,21713.0,3,Cracks,2009,"Drama,Mystery,Thriller"
6.5,325585.0,1,Fast & Furious,2009,"Action,Thriller"
6.0,8706.0,3,Paper Heart,2009,"Comedy,Drama,Romance"
6.6,83305.0,3,Bad Lieutenant: Port of Call New Orleans,2009,"Crime,Drama,Mystery"
7.3,10015.0,3,The Hedgehog,2009,Drama
7.3,6685.0,1,Eyes Wide Open,2009,"Drama,Romance"
6.4,2208.0,0,Kaiji: The Ultimate Gambler,2009,Drama
5.4,63376.0,2,My Bloody Valentine,2009,"Horror,Mystery,Thriller"
5.7,142283.0,1,Gamer,2009,"Action,Sci-Fi,Thriller"
6.3,3357.0,3,The City of Your Final Destination,2009,"Drama,Romance"
7.4,9011.0,1,A Town Called Panic,2009,"Adventure,Animation,Comedy"
6.2,68116.0,0,The Boondock Saints II: All Saints Day,2009,"Action,Crime,Thriller"
5.5,4350.0,3,Mutants,2009,"Drama,Horror,Sci-Fi"
8.0,28.0,2,Exit 117,2009,Drama
7.3,14981.0,3,Desert Flower,2009,"Biography,Drama"
6.4,183819.0,3,Monsters vs. Aliens,2009,"Action,Adventure,Animation"
8.1,197404.0,1,Mary and Max,2009,"Animation,Comedy,Drama"
7.2,92110.0,1,Enter the Void,2009,"Drama,Fantasy"
6.3,1308.0,3,Dear Lemon Lima,2009,"Comedy,Drama"
8.1,37.0,3,Our Summer in Tehran,2009,Documentary
7.1,37798.0,1,The Messenger,2009,"Drama,Romance,War"
6.8,22753.0,3,Ink,2009,"Action,Drama,Fantasy"
7.2,43640.0,3,Broken Embraces,2009,"Drama,Romance,Thriller"
6.6,4306.0,3,The Double Hour,2009,"Crime,Drama,Mystery"
5.2,2685.0,3,Finding Bliss,2009,"Comedy,Romance"
6.3,13416.0,3,Veronika Decides to Die,2009,"Drama,Romance"
5.6,711.0,3,Year of the Carnivore,2009,"Comedy,Drama"
6.8,17361.0,1,OSS 117: Lost in Rio,2009,"Action,Adventure,Comedy"
8.4,463408.0,1,3 Idiots,2009,"Comedy,Drama"
6.7,1676.0,3,Professor Layton and the Eternal Diva,2009,"Adventure,Animation,Crime"
6.1,11035.0,2,"My Son, My Son, What Have Ye Done",2009,"Drama,Thriller"
5.9,16863.0,0,The Horde,2009,"Action,Horror"
1.4,436.0,3,C Me Dance,2009,"Drama,Thriller"
6.4,189443.0,3,He's Just Not That Into You,2009,"Comedy,Drama,Romance"
7.2,93325.0,1,Harry Brown,2009,"Action,Crime,Drama"
6.6,2421.0,1,Headhunter,2009,Thriller
6.1,1479.0,0,The Dancer and the Thief,2009,Drama
6.3,160.0,3,The Call,2009,"Drama,Romance"
7.5,18978.0,2,The Concert,2009,"Comedy,Drama,Music"
5.3,2769.0,3,RoboGeisha,2009,"Action,Comedy,Sci-Fi"
7.1,753.0,3,Little Girl,2009,Drama
7.1,12890.0,2,Paa,2009,"Comedy,Drama"
7.9,27161.0,3,Evangelion: 2.0 You Can (Not) Advance,2009,"Action,Animation,Drama"
7.3,6706.0,3,The Maid,2009,"Comedy,Drama"
5.7,32487.0,0,Armored,2009,"Action,Crime,Mystery"
5.9,272.0,3,Wild About Harry,2009,"Drama,Family"
3.8,1596.0,3,Albino Farm,2009,Horror
6.0,4881.0,3,Leningrad,2009,"Drama,War"
6.1,229.0,3,Dance Subaru,2009,Drama
6.7,1648.0,3,The Girl,2009,"Drama,Family"
7.3,3502.0,3,Technotise: Edit & I,2009,"Animation,Drama,Sci-Fi"
6.1,10567.0,3,According to Greta,2009,"Drama,Romance"
7.4,53518.0,2,Black Dynamite,2009,"Action,Comedy"
5.8,10050.0,3,Infestation,2009,"Action,Adventure,Comedy"
6.0,65538.0,0,Valhalla Rising,2009,"Adventure,Drama,Fantasy"
6.7,164725.0,1,Pandorum,2009,"Action,Horror,Mystery"
4.6,6039.0,3,Deadline,2009,"Drama,Horror,Thriller"
5.9,84669.0,3,The Fourth Kind,2009,"Horror,Mystery,Sci-Fi"
6.1,20603.0,2,In the Electric Mist,2009,"Crime,Drama,Mystery"
5.6,4644.0,1,The Skeptic,2009,"Horror,Thriller"
6.1,47107.0,1,Fired Up!,2009,"Comedy,Sport"
5.7,4000.0,3,Vampire Girl vs. Frankenstein Girl,2009,"Action,Comedy,Horror"
7.1,36422.0,2,Adam,2009,"Comedy,Drama,Romance"
5.3,3419.0,0,I Come with the Rain,2009,Thriller
5.5,41909.0,3,Whiteout,2009,"Action,Crime,Mystery"
4.8,1378.0,3,Dead Hooker in a Trunk,2009,Horror
3.8,895.0,1,Christmas in Beverly Hills,2009,Comedy
6.2,2046.0,1,The Wild Hunt,2009,"Drama,Thriller"
5.3,3587.0,3,Elsewhere,2009,"Crime,Drama,Mystery"
5.5,122754.0,2,Friday the 13th,2009,"Horror,Mystery,Thriller"
5.1,132611.0,3,The Final Destination,2009,"Horror,Thriller"
5.9,52206.0,3,Carriers,2009,"Adventure,Drama,Horror"
6.5,82169.0,1,[Rec]²,2009,"Horror,Thriller"
6.3,87778.0,3,The Uninvited,2009,"Drama,Fantasy,Horror"
6.6,2609.0,3,David's Birthday,2009,"Drama,Mystery,Romance"
7.2,20491.0,3,Polytechnique,2009,"Crime,Drama,History"
4.2,722.0,3,Surviving Evil,2009,"Action,Horror,Thriller"
6.6,8865.0,2,From Beginning to End,2009,"Drama,Romance"
5.4,2196.0,2,Not Since You,2009,"Drama,Romance"
7.1,164402.0,3,State of Play,2009,"Crime,Drama,Mystery"
5.8,2446.0,3,The Fish Child,2009,"Crime,Drama,Romance"
4.7,1861.0,0,Last of the Living,2009,"Comedy,Horror,Sci-Fi"
6.9,1640.0,3,Backyard,2009,"Crime,Drama,Mystery"
7.3,5412.0,1,The Dark House,2009,"Crime,Drama,Thriller"
7.1,40287.0,3,Nowhere Boy,2009,"Biography,Drama,Music"
5.9,10485.0,1,Heartless,2009,"Drama,Fantasy,Horror"
6.6,362.0,3,Nasty Old People,2009,Drama
5.7,3885.0,2,Awaydays,2009,"Crime,Drama"
6.5,105197.0,3,The Last House on the Left,2009,"Horror,Thriller"
5.8,14042.0,3,Amelia,2009,"Adventure,Biography,Drama"
5.6,262.0,3,Fruit Fly,2009,"Comedy,Musical"
4.0,1825.0,3,And Then Came Lola,2009,"Comedy,Drama,Romance"
5.7,834.0,3,Drool,2009,Comedy
6.5,3906.0,3,Make the Yuletide Gay,2009,"Comedy,Romance"
4.8,2142.0,3,Reykjavik Whale Watching Massacre,2009,"Comedy,Horror"
6.4,42479.0,3,The Joneses,2009,"Comedy,Drama"
5.4,25367.0,3,Aliens in the Attic,2009,"Adventure,Comedy,Family"
6.9,3343.0,3,Queen to Play,2009,Drama
7.8,47.0,3,Big Font. Large Spacing,2009,"Comedy,Music"
6.9,141776.0,3,Triangle,2009,"Fantasy,Mystery,Sci-Fi"
5.8,2699.0,3,Ju-on: White Ghost,2009,"Fantasy,Horror"
5.2,2202.0,3,Ju-on: Black Ghost,2009,"Fantasy,Horror"
6.4,522.0,3,Cosmonaut,2009,Comedy
5.7,34560.0,3,Love Happens,2009,"Drama,Romance"
6.2,2074.0,1,Bran Nue Dae,2009,"Comedy,Drama,Musical"
7.5,19225.0,3,Redline,2009,"Action,Animation,Sci-Fi"
6.1,79158.0,3,Solomon Kane,2009,"Action,Adventure,Fantasy"
5.2,33411.0,3,Sorority Row,2009,"Horror,Mystery"
6.7,30452.0,1,Taking Woodstock,2009,"Biography,Comedy,Drama"
5.9,42392.0,1,After.Life,2009,"Drama,Mystery,Thriller"
5.7,54095.0,3,The Descent: Part 2,2009,"Adventure,Horror,Thriller"
4.6,13481.0,0,Madea Goes to Jail,2009,"Comedy,Crime,Drama"
5.9,5389.0,0,The Cry of the Owl,2009,"Drama,Mystery,Thriller"
7.8,56.0,3,Tales from the Catholic Church of Elvis!,2009,"Comedy,Drama"
6.6,4260.0,3,Beautiful Kate,2009,"Drama,Mystery"
4.8,11055.0,1,I Can Do Bad All by Myself,2009,"Comedy,Drama"
5.3,78027.0,0,Land of the Lost,2009,"Action,Adventure,Comedy"
6.2,2380.0,1,(Untitled),2009,"Comedy,Drama,Music"
6.0,2836.0,3,Accidents Happen,2009,"Comedy,Drama"
5.8,7625.0,1,Cherrybomb,2009,"Action,Drama,Romance"
6.2,69984.0,1,Dorian Gray,2009,"Drama,Fantasy,Mystery"
3.6,318.0,1,Fatal Rescue,2009,"Action,Drama,Romance"
7.1,18402.0,1,Looking for Eric,2009,"Comedy,Drama,Fantasy"
7.6,72702.0,0,Cell 211,2009,"Action,Crime,Drama"
5.7,24872.0,3,The Hole,2009,"Fantasy,Thriller"
6.6,9966.0,1,Mystery Team,2009,"Comedy,Crime,Mystery"
4.9,251.0,3,Opie Gets Laid,2009,"Comedy,Romance"
8.1,331053.0,1,Hachi: A Dog's Tale,2009,"Biography,Drama,Family"
6.0,1487.0,3,Breaking Upwards,2009,Romance
6.6,5081.0,0,Killer Bean Forever,2009,"Action,Adventure,Animation"
4.9,106986.0,3,Year One,2009,Comedy
6.4,10445.0,1,Cold Souls,2009,"Comedy,Drama,Fantasy"
4.8,2926.0,2,What's Your Raashee?,2009,"Comedy,Drama,Romance"
6.7,9324.0,3,Pope Joan,2009,"Drama,History,Romance"
6.0,222252.0,1,Night at the Museum: Battle of the Smithsonian,2009,"Adventure,Comedy,Family"
6.0,557.0,3,1,2009,"Sci-Fi,Thriller"
6.6,9736.0,3,The Greatest,2009,"Drama,Romance"
5.3,40356.0,3,Old Dogs,2009,"Comedy,Family"
4.7,47619.0,2,Hannah Montana: The Movie,2009,"Comedy,Drama,Family"
5.3,121697.0,1,Paul Blart: Mall Cop,2009,"Action,Comedy,Crime"
7.2,97327.0,1,Crazy Heart,2009,"Drama,Music,Romance"
5.6,34866.0,1,Fighting,2009,"Action,Crime,Drama"
6.0,131819.0,3,Saw VI,2009,"Horror,Mystery,Thriller"
5.5,25869.0,3,Hotel for Dogs,2009,"Comedy,Family"
5.3,736.0,3,Teketeke,2009,Horror
6.5,134400.0,3,The Crazies,2010,Horror
6.4,457613.0,3,Alice in Wonderland,2010,"Adventure,Family,Fantasy"
5.1,7622.0,3,Our Family Wedding,2010,"Comedy,Romance"
6.8,145759.0,0,Green Zone,2010,"Action,Drama,Thriller"
6.2,62691.0,3,Diary of a Wimpy Kid,2010,"Comedy,Drama,Family"
8.1,857985.0,3,How to Train Your Dragon,2010,"Action,Adventure,Animation"
6.4,193314.0,1,Hot Tub Time Machine,2010,"Comedy,Sci-Fi"
8.2,1564636.0,1,Shutter Island,2010,"Drama,Mystery,Thriller"
5.9,115640.0,1,The Wolfman,2010,"Drama,Fantasy,Horror"
6.3,112960.0,3,Repo Men,2010,"Action,Sci-Fi,Thriller"
7.6,611417.0,1,Kick-Ass,2010,"Action,Comedy,Crime"
6.8,24511.0,2,Cemetery Junction,2010,"Comedy,Drama"
6.3,176864.0,3,Date Night,2010,"Comedy,Crime,Romance"
6.9,909573.0,3,Iron Man 2,2010,"Action,Sci-Fi"
5.3,54014.0,3,The Back-up Plan,2010,"Comedy,Romance"
6.6,291665.0,3,Robin Hood,2010,"Action,Adventure,Drama"
6.5,110453.0,3,Letters to Juliet,2010,"Adventure,Comedy,Drama"
5.6,49153.0,1,MacGruber,2010,"Action,Comedy"
7.2,174698.0,2,The Ghost Writer,2010,"Crime,Drama,Mystery"
6.5,312691.0,0,Prince of Persia: The Sands of Time,2010,"Action,Adventure,Fantasy"
6.5,51996.0,3,The Runaways,2010,"Biography,Drama,Music"
4.5,86912.0,3,Sex and the City 2,2010,"Comedy,Drama,Romance"
6.8,353198.0,3,The Book of Eli,2010,"Action,Adventure,Drama"
6.3,188539.0,1,Get Him to the Greek,2010,"Comedy,Music"
6.1,39986.0,1,Greenberg,2010,"Comedy,Drama,Romance"
6.3,237015.0,1,Shrek Forever After,2010,"Adventure,Animation,Comedy"
5.9,16298.0,3,Just Wright,2010,"Comedy,Romance,Sport"
6.6,11862.0,3,Please Give,2010,"Comedy,Drama"
7.1,155058.0,3,Winter's Bone,2010,"Crime,Drama,Mystery"
6.3,219512.0,3,The Karate Kid,2010,"Action,Drama,Family"
6.2,15149.0,3,Tiny Furniture,2010,"Comedy,Drama,Romance"
8.3,938428.0,3,Toy Story 3,2010,"Adventure,Animation,Comedy"
6.2,13007.0,1,Peacock,2010,"Drama,Mystery,Thriller"
5.6,341.0,0,R U There,2010,Drama
6.7,273779.0,0,The A-Team,2010,"Action,Adventure,Crime"
5.3,116945.0,3,Legion,2010,"Action,Fantasy,Horror"
6.0,298771.0,3,Grown Ups,2010,Comedy
7.9,70151.0,0,Exit Through the Gift Shop,2010,"Comedy,Crime,Documentary"
5.8,128169.0,3,Valentine's Day,2010,"Comedy,Romance"
5.0,153.0,3,Browncoats: Redemption,2010,Sci-Fi
7.0,25093.0,3,I Am Love,2010,"Drama,Romance"
6.4,820.0,3,Brother and Sister,2010,"Comedy,Drama"
7.5,30860.0,1,Boy,2010,"Comedy,Drama"
4.0,178969.0,1,The Last Airbender,2010,"Action,Adventure,Family"
6.1,115464.0,2,The Switch,2010,"Comedy,Drama,Romance"
6.5,20829.0,3,Ramona and Beezus,2010,"Comedy,Drama,Family"
6.3,88387.0,1,Centurion,2010,"Action,Drama,History"
5.7,130.0,3,Jucy,2010,Comedy
6.4,374359.0,1,The Expendables,2010,"Action,Adventure,Thriller"
6.0,38230.0,3,6 Souls,2010,"Horror,Mystery,Thriller"
6.1,174160.0,1,The Sorcerer's Apprentice,2010,"Action,Adventure,Family"
7.1,160097.0,3,Remember Me,2010,"Drama,Romance"
7.5,434807.0,1,The Town,2010,"Crime,Drama,Thriller"
6.8,38769.0,1,Middle Men,2010,"Comedy,Crime,Drama"
6.7,300979.0,2,The Other Guys,2010,"Action,Comedy,Crime"
7.2,7838.0,1,My Afternoons with Margueritte,2010,"Comedy,Drama"
6.3,48294.0,3,You Will Meet a Tall Dark Stranger,2010,"Comedy,Drama,Romance"
7.8,14302.0,3,Poetry,2010,Drama
5.8,184292.0,3,Resident Evil: Afterlife,2010,"Action,Horror,Sci-Fi"
6.5,338486.0,3,Salt,2010,"Action,Thriller"
6.3,219785.0,2,Knight and Day,2010,"Action,Adventure,Comedy"
6.7,2077.0,3,Skeletons,2010,"Comedy,Drama,Fantasy"
4.8,417.0,3,Una hora más en Canarias,2010,"Comedy,Musical"
7.0,136346.0,3,The Kids Are All Right,2010,"Comedy,Drama,Romance"
5.7,168.0,3,The God of Wood,2010,Drama
5.1,272761.0,3,The Twilight Saga: Eclipse,2010,"Action,Adventure,Drama"
7.6,614032.0,3,Despicable Me,2010,"Adventure,Animation,Comedy"
6.3,37275.0,1,Cyrus,2010,"Comedy,Drama,Romance"
6.4,254582.0,0,Predators,2010,"Action,Adventure,Sci-Fi"
8.8,2706851.0,3,Inception,2010,"Action,Adventure,Sci-Fi"
7.0,433915.0,3,Easy A,2010,"Comedy,Drama,Romance"
6.3,104938.0,1,The American,2010,"Crime,Drama,Thriller"
5.5,91750.0,1,Cop Out,2010,"Action,Comedy,Crime"
6.2,109863.0,1,The Losers,2010,"Action,Adventure,Comedy"
7.5,12173.0,1,Submarino,2010,Drama
6.9,3218.0,1,Monga,2010,"Action,Crime,Drama"
6.4,847.0,3,Love Like Poison,2010,Drama
5.9,110916.0,3,Eat Pray Love,2010,"Biography,Comedy,Drama"
6.6,207773.0,3,Machete,2010,"Action,Crime,Thriller"
5.9,113943.0,1,Dinner for Schmucks,2010,Comedy
7.5,484567.0,3,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy"
6.4,13652.0,3,The Housemaid,2010,"Drama,Thriller"
6.3,60620.0,3,Going the Distance,2010,"Comedy,Romance"
5.7,53591.0,3,The Last Exorcism,2010,"Horror,Mystery,Thriller"
6.2,1194.0,3,The Great Vazquez,2010,"Biography,Comedy"
7.0,74.0,3,Into Our Own Hands,2010,"Documentary,Musical"
7.0,30829.0,2,Heartbeats,2010,"Comedy,Drama,Romance"
7.8,795927.0,1,The Social Network,2010,"Biography,Drama"
6.8,9164.0,3,Carancho,2010,"Crime,Drama,Romance"
5.7,55946.0,3,You Again,2010,"Comedy,Romance"
7.1,130875.0,1,Let Me In,2010,"Drama,Fantasy,Horror"
7.0,173653.0,1,Buried,2010,"Drama,Mystery,Thriller"
6.8,1539.0,3,Abel,2010,"Comedy,Drama"
7.1,16426.0,3,Made in Dagenham,2010,"Comedy,Drama,History"
5.3,8370.0,3,The Tempest,2010,"Comedy,Drama,Fantasy"
7.1,44171.0,0,Catfish,2010,"Documentary,Drama,Mystery"
6.2,108595.0,3,Wall Street: Money Never Sleeps,2010,Drama
8.0,864401.0,3,Black Swan,2010,"Drama,Thriller"
7.2,31916.0,3,Secretariat,2010,"Biography,Drama,Family"
6.7,1075.0,3,Amador,2010,Drama
7.5,70542.0,1,13 Assassins,2010,"Action,Adventure,Drama"
7.0,333349.0,2,Red,2010,"Action,Comedy,Crime"
6.3,163178.0,3,Devil,2010,"Horror,Mystery,Thriller"
4.5,751.0,2,Score: A Hockey Musical,2010,"Comedy,Family,Musical"
6.5,85680.0,3,Morning Glory,2010,"Comedy,Drama,Romance"
6.4,97102.0,3,Burlesque,2010,"Drama,Music,Musical"
7.5,18353.0,3,Sarah's Key,2010,"Drama,War"
7.3,312524.0,0,Megamind,2010,"Action,Adventure,Animation"
7.5,416215.0,3,127 Hours,2010,"Biography,Drama"
6.8,214603.0,3,Unstoppable,2010,"Action,Thriller"
7.4,31780.0,3,Another Year,2010,"Comedy,Drama"
5.8,300335.0,3,Clash of the Titans,2010,"Action,Adventure,Fantasy"
7.7,636305.0,3,Harry Potter and the Deathly Hallows: Part 1,2010,"Adventure,Family,Fantasy"
6.7,18393.0,3,Uncle Boonmee Who Can Recall His Past Lives,2010,"Drama,Fantasy"
7.3,212316.0,3,The Next Three Days,2010,"Action,Crime,Drama"
7.7,525101.0,3,Tangled,2010,"Adventure,Animation,Comedy"
7.2,16555.0,0,Of Gods and Men,2010,"Drama,History"
7.2,9916.0,2,Chico & Rita,2010,"Animation,Crime,Drama"
6.3,100342.0,0,Monsters,2010,"Adventure,Drama,Romance"
6.8,369375.0,1,Tron: Legacy,2010,"Action,Adventure,Sci-Fi"
7.6,368606.0,3,True Grit,2010,"Drama,Western"
8.0,723493.0,3,The King's Speech,2010,"Biography,Drama,History"
6.4,65852.0,1,Charlie St. Cloud,2010,"Drama,Fantasy,Romance"
6.0,264526.0,0,The Tourist,2010,"Action,Thriller"
4.5,93618.0,3,Skyline,2010,"Action,Sci-Fi,Thriller"
6.3,173142.0,3,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"Adventure,Family,Fantasy"
4.6,24174.0,0,Yogi Bear,2010,"Adventure,Animation,Comedy"
5.6,2734.0,3,The Four-Faced Liar,2010,"Comedy,Drama,Romance"
7.1,157300.0,3,Never Let Me Go,2010,"Drama,Romance"
4.6,2223.0,1,Jack and the Beanstalk,2010,"Adventure,Comedy,Family"
6.4,4174.0,2,Gunless,2010,"Action,Comedy,Drama"
6.0,559.0,3,Trigger,2010,Drama
7.4,24879.0,0,Restrepo,2010,"Biography,Documentary,History"
7.8,400501.0,2,The Fighter,2010,"Action,Biography,Drama"
6.9,25713.0,3,Welcome to the Rileys,2010,Drama
7.0,10586.0,1,Simple Simon,2010,"Comedy,Drama,Romance"
7.4,37183.0,0,The Illusionist,2010,"Animation,Drama"
6.3,38.0,3,The Place in Between,2010,Drama
7.1,7673.0,0,Honey,2010,Drama
7.4,96691.0,1,Biutiful,2010,"Drama,Romance"
7.7,43896.0,3,Confessions,2010,"Drama,Thriller"
7.3,219791.0,2,Blue Valentine,2010,"Drama,Romance"
5.5,48623.0,3,The Spy Next Door,2010,"Action,Comedy,Family"
6.7,239274.0,2,Love & Other Drugs,2010,"Comedy,Drama,Romance"
6.9,7085.0,0,How I Ended This Summer,2010,Drama
5.7,5139.0,3,Triple Dog,2010,"Crime,Drama,Mystery"
5.1,19276.0,3,And Soon the Darkness,2010,"Drama,Horror,Mystery"
7.1,150759.0,1,It's Kind of a Funny Story,2010,"Comedy,Drama,Romance"
5.7,14195.0,3,Kaboom,2010,"Comedy,Mystery,Romance"
7.2,28198.0,3,Certified Copy,2010,"Drama,Romance"
6.3,47912.0,3,Somewhere,2010,"Comedy,Drama,Romance"
6.3,161458.0,0,Dear John,2010,"Drama,Romance,War"
4.9,2199.0,0,The Heavy,2010,Thriller
6.0,27495.0,3,Room in Rome,2010,"Drama,Romance"
6.4,115435.0,0,Faster,2010,"Action,Crime,Drama"
8.3,232121.0,3,Incendies,2010,"Drama,Mystery,War"
7.3,99262.0,1,Submarine,2010,"Comedy,Drama,Romance"
6.5,366264.0,1,Due Date,2010,"Comedy,Drama"
6.9,772.0,3,For 80 Days,2010,"Drama,Romance"
7.3,27110.0,3,Barney's Version,2010,"Comedy,Drama"
7.1,6098.0,3,Oranges and Sunshine,2010,"Biography,Drama,History"
6.5,15860.0,2,Meek's Cutoff,2010,"Adventure,Drama,Thriller"
7.2,47449.0,3,Conviction,2010,"Biography,Crime,Drama"
6.9,52295.0,3,Rabbit Hole,2010,Drama
